,name,sentiment,node,degree,degree centrality,betweenness centrality,closeness centrality
666,negative_all.gml,negative,black lives matter,1,0.000640204865557,0.0,0.0
667,negative_all.gml,negative,shut up,1,0.000640204865557,0.0,0.0
668,negative_all.gml,negative,public conversation,1,0.000640204865557,0.0,0.0
669,negative_all.gml,negative,"an infant can safely receive up to 10,000 vaccines at once and 100,000 in a lifetime",2,0.00128040973111,4.10124833797e-07,0.000640204865557
670,negative_all.gml,negative,grocery stores,1,0.000640204865557,0.0,0.0
671,negative_all.gml,negative,greater social size,2,0.00128040973111,0.0,0.0
672,negative_all.gml,negative,post-marking surveillance,3,0.00192061459667,3.69112350417e-05,0.00546308151942
673,negative_all.gml,negative,media infiltration,1,0.000640204865557,0.0,0.0
674,negative_all.gml,negative,believing the earth is flat,1,0.000640204865557,0.0,0.0
675,negative_all.gml,negative,mandating,1,0.000640204865557,0.0,0.000640204865557
676,negative_all.gml,negative,thousands of people,1,0.000640204865557,0.0,0.0
677,negative_all.gml,negative,death from heart disease,1,0.000640204865557,0.0,0.000640204865557
678,negative_all.gml,negative,vaccine industry,41,0.0262483994878,0.00914282326279,0.106622909688
679,negative_all.gml,negative,Thimerosal-free,1,0.000640204865557,0.0,0.0
680,negative_all.gml,negative,protein,1,0.000640204865557,0.0,0.0
681,negative_all.gml,negative,right to make informed health and vaccine choices,1,0.000640204865557,0.0,0.0
682,negative_all.gml,negative,doctor,9,0.00576184379001,0.0,0.049599318981
683,negative_all.gml,negative,media,5,0.00320102432778,0.000260278712812,0.00128040973111
684,negative_all.gml,negative,basic human right,1,0.000640204865557,0.0,0.000640204865557
685,negative_all.gml,negative,personal financial stake,1,0.000640204865557,0.0,0.0
686,negative_all.gml,negative,same,1,0.000640204865557,0.0,0.0
687,negative_all.gml,negative,food,1,0.000640204865557,0.0,0.0
688,negative_all.gml,negative,internet's truth-based alternative,1,0.000640204865557,0.0,0.0
689,negative_all.gml,negative,vaccine consent forms,1,0.000640204865557,0.0,0.0
690,negative_all.gml,negative,IRS,2,0.00128040973111,4.10124833797e-07,0.000640204865557
691,negative_all.gml,negative,Josh Hadfield,2,0.00128040973111,0.0,0.0014404609475
692,negative_all.gml,negative,persons,1,0.000640204865557,0.0,0.000640204865557
693,negative_all.gml,negative,seizures,3,0.00192061459667,0.0,0.0
694,negative_all.gml,negative,antibodies,4,0.00256081946223,0.0,0.0
695,negative_all.gml,negative,crime against children,1,0.000640204865557,0.0,0.0
696,negative_all.gml,negative,vaccine manufactuers,1,0.000640204865557,0.0,0.0544797356421
697,negative_all.gml,negative,United Kingdom,1,0.000640204865557,0.0,0.0
698,negative_all.gml,negative,fabrication of vaccine successes,1,0.000640204865557,0.0,0.000640204865557
699,negative_all.gml,negative,Polysorbate 80,2,0.00128040973111,1.22308498657e-06,0.0488337971621
700,negative_all.gml,negative,researchers,2,0.00128040973111,0.0,0.0418940279877
701,negative_all.gml,negative,polio vaccines,5,0.00320102432778,0.000205076087726,0.05959697286
702,negative_all.gml,negative,health of children,1,0.000640204865557,0.0,0.0
703,negative_all.gml,negative,formula,5,0.00320102432778,5.74174767316e-06,0.00128040973111
704,negative_all.gml,negative,media journalist,1,0.000640204865557,0.0,0.0
705,negative_all.gml,negative,International Business Times,4,0.00256081946223,0.0,0.0643361171485
706,negative_all.gml,negative,independent reviews,3,0.00192061459667,0.0,0.00192061459667
707,negative_all.gml,negative,single visit,3,0.00192061459667,0.0,0.0
708,negative_all.gml,negative,death,4,0.00256081946223,0.000264120392965,0.00128040973111
709,negative_all.gml,negative,asthma,3,0.00192061459667,0.000170570918376,0.0628114444549
710,negative_all.gml,negative,toxic substances,2,0.00128040973111,0.0,0.0
711,negative_all.gml,negative,toxic heavy metal,1,0.000640204865557,0.0,0.0
712,negative_all.gml,negative,"Evidence of Harm: Mercury in Vaccines and the Autism Epidemic, A Medical Controversy",1,0.000640204865557,0.0,0.0
713,negative_all.gml,negative,shingles,7,0.0044814340589,0.000649637736734,0.0543288043883
714,negative_all.gml,negative,pediatrics instructor,1,0.000640204865557,0.0,0.0
715,negative_all.gml,negative,corporate-funded make-believe science tabloids,1,0.000640204865557,0.0,0.0
716,negative_all.gml,negative,monosodium L-glutamate,1,0.000640204865557,0.0,0.0
717,negative_all.gml,negative,real,1,0.000640204865557,0.0,0.0
718,negative_all.gml,negative,drug representatives,1,0.000640204865557,0.0,0.000640204865557
719,negative_all.gml,negative,simultaneous vaccinations,6,0.00384122919334,0.00028893294541,0.0425429438691
720,negative_all.gml,negative,decline in measles prior to measles vaccine,1,0.000640204865557,0.0,0.0
721,negative_all.gml,negative,general population,2,0.00128040973111,6.56199734075e-06,0.00186241415435
722,negative_all.gml,negative,medical fascism propaganda,1,0.000640204865557,0.0,0.0
723,negative_all.gml,negative,Vitamin B12,1,0.000640204865557,0.0,0.0
724,negative_all.gml,negative,traffic,1,0.000640204865557,0.0,0.0
725,negative_all.gml,negative,stories about vaccine-injured children,1,0.000640204865557,0.0,0.000640204865557
726,negative_all.gml,negative,world,1,0.000640204865557,0.0,0.0
727,negative_all.gml,negative,toxic chemical ingredients,5,0.00320102432778,0.000611222710635,0.0681576827755
728,negative_all.gml,negative,Elmo,4,0.00256081946223,0.000133290570984,0.000640204865557
729,negative_all.gml,negative,food supply,3,0.00192061459667,0.0,0.0
730,negative_all.gml,negative,sanity,1,0.000640204865557,0.0,0.0
731,negative_all.gml,negative,benefit,1,0.000640204865557,0.0,0.0
732,negative_all.gml,negative,laughing,1,0.000640204865557,0.0,0.0
733,negative_all.gml,negative,side effects,2,0.00128040973111,0.0,0.0
734,negative_all.gml,negative,Norwegian government,2,0.00128040973111,1.23037450139e-06,0.0479324988935
735,negative_all.gml,negative,modus operandi,4,0.00256081946223,9.43287117733e-06,0.00163892445583
736,negative_all.gml,negative,imprisonment,1,0.000640204865557,0.0,0.0
737,negative_all.gml,negative,early intervention,1,0.000640204865557,0.0,0.0
738,negative_all.gml,negative,school bus staff,1,0.000640204865557,0.0,0.0
739,negative_all.gml,negative,genetics,1,0.000640204865557,0.0,0.00146332540699
740,negative_all.gml,negative,lifetime need,1,0.000640204865557,0.0,0.0
741,negative_all.gml,negative,CDC documents,4,0.00256081946223,0.000510195293243,0.0741571913791
742,negative_all.gml,negative,shingles risk,2,0.00128040973111,0.000526190161761,0.0478248733744
743,negative_all.gml,negative,Dr. William Thompson,2,0.00128040973111,0.0,0.0564779936977
744,negative_all.gml,negative,group of top government scientists and health officials,3,0.00192061459667,0.0,0.00204865556978
745,negative_all.gml,negative,top students,1,0.000640204865557,0.0,0.0
746,negative_all.gml,negative,Vaccine Injury Compensation Fund,5,0.00320102432778,0.000251064752423,0.00128040973111
747,negative_all.gml,negative,Merck virologists,4,0.00256081946223,0.0,0.00256081946223
748,negative_all.gml,negative,school isolation rooms,1,0.000640204865557,0.0,0.0
749,negative_all.gml,negative,population growth,1,0.000640204865557,0.0,0.0
750,negative_all.gml,negative,false consent,1,0.000640204865557,0.0,0.00177834684877
751,negative_all.gml,negative,Triton X-100,3,0.00192061459667,6.68430583941e-05,0.0488626986005
752,negative_all.gml,negative,Zoster,1,0.000640204865557,0.0,0.0
753,negative_all.gml,negative,1 in 68,1,0.000640204865557,0.0,0.0
754,negative_all.gml,negative,expensive anti-narcolepsy drugs,2,0.00128040973111,4.10124833797e-07,0.000640204865557
755,negative_all.gml,negative,parents who decide not to vaccinate,1,0.000640204865557,0.0,0.0
756,negative_all.gml,negative,case facts,2,0.00128040973111,0.0,0.00128040973111
757,negative_all.gml,negative,industry,1,0.000640204865557,0.0,0.0
758,negative_all.gml,negative,unprecedented drive,1,0.000640204865557,0.0,0.0
759,negative_all.gml,negative,mass arrest,1,0.000640204865557,0.0,0.0
760,negative_all.gml,negative,lung tissue,3,0.00192061459667,1.23037450139e-06,0.000640204865557
761,negative_all.gml,negative,ideology,1,0.000640204865557,0.0,0.0
762,negative_all.gml,negative,special needs staff,1,0.000640204865557,0.0,0.0
763,negative_all.gml,negative,discrimination,5,0.00320102432778,8.20249667594e-07,0.00256081946223
764,negative_all.gml,negative,Baby Boom,2,0.00128040973111,0.0,0.0
765,negative_all.gml,negative,sellout media,1,0.000640204865557,0.0,0.00163892445583
766,negative_all.gml,negative,swine flu vaaccine,1,0.000640204865557,0.0,0.0
767,negative_all.gml,negative,wrong doing,3,0.00192061459667,0.0,0.0
768,negative_all.gml,negative,Andrew Wakefield,1,0.000640204865557,0.0,0.0
769,negative_all.gml,negative,conflict of interest,1,0.000640204865557,0.0,0.0
770,negative_all.gml,negative,anti-vaccination stances,4,0.00256081946223,1.23037450139e-06,0.000640204865557
771,negative_all.gml,negative,mindless,1,0.000640204865557,0.0,0.0
772,negative_all.gml,negative,unaware they're running over a cliff,1,0.000640204865557,0.0,0.0
773,negative_all.gml,negative,righteous anger,3,0.00192061459667,0.00105921573742,0.0870597607051
774,negative_all.gml,negative,delaying vaccinations,2,0.00128040973111,0.0,0.0
775,negative_all.gml,negative,rational doctor,5,0.00320102432778,0.0,0.0642640911913
776,negative_all.gml,negative,desire by big Pharma,3,0.00192061459667,0.000867355478604,0.0569652758064
777,negative_all.gml,negative,endagered children,1,0.000640204865557,0.0,0.000853606487409
778,negative_all.gml,negative,bovine calf serum,8,0.00512163892446,0.000921960626375,0.0044814340589
779,negative_all.gml,negative,demyelination,1,0.000640204865557,0.0,0.0
780,negative_all.gml,negative,fraud,1,0.000640204865557,0.0,0.0
781,negative_all.gml,negative,vaccine package insert,2,0.00128040973111,8.20249667594e-07,0.000853606487409
782,negative_all.gml,negative,criminal fraud,1,0.000640204865557,0.0,0.0
783,negative_all.gml,negative,altered DNA material,1,0.000640204865557,0.0,0.0
784,negative_all.gml,negative,normal life,1,0.000640204865557,0.0,0.0
785,negative_all.gml,negative,medical dictatorship,2,0.00128040973111,0.0,0.0589454740438
786,negative_all.gml,negative,bleeding during pregnancy,1,0.000640204865557,0.0,0.0
787,negative_all.gml,negative,vaccine injury cases,2,0.00128040973111,0.000132470321316,0.000640204865557
788,negative_all.gml,negative,shingles vaccine ingredients,12,0.00768245838668,0.00337468485324,0.0444357766785
789,negative_all.gml,negative,side-effects of drug,1,0.000640204865557,0.0,0.0
790,negative_all.gml,negative,vaccine choice advocate,1,0.000640204865557,0.0,0.0
791,negative_all.gml,negative,Spanish American War,1,0.000640204865557,0.0,0.0
792,negative_all.gml,negative,you,10,0.00640204865557,0.00270111202703,0.0797697324335
793,negative_all.gml,negative,multiple sclerosis,1,0.000640204865557,0.0,0.0
794,negative_all.gml,negative,immunity,6,0.00384122919334,0.000136981694488,0.000640204865557
795,negative_all.gml,negative,health officials,2,0.00128040973111,0.0,0.0
796,negative_all.gml,negative,GMO soy and corn,1,0.000640204865557,0.0,0.000640204865557
797,negative_all.gml,negative,escalating health conditions,1,0.000640204865557,0.0,0.0
798,negative_all.gml,negative,questioning vaccines,2,0.00128040973111,0.0,0.00128040973111
799,negative_all.gml,negative,deaths from pneuomnia,1,0.000640204865557,0.0,0.0490806083345
800,negative_all.gml,negative,lung tissue1,1,0.000640204865557,0.0,0.000640204865557
801,negative_all.gml,negative,CNN,1,0.000640204865557,0.0,0.0
802,negative_all.gml,negative,measles cases,8,0.00512163892446,0.000396180589448,0.0014404609475
803,negative_all.gml,negative,Amish,2,0.00128040973111,0.0,0.00170721297482
804,negative_all.gml,negative,cell death,1,0.000640204865557,0.0,0.0
805,negative_all.gml,negative,scientific literature,1,0.000640204865557,0.0,0.0
806,negative_all.gml,negative,fraudulent,1,0.000640204865557,0.0,0.0
807,negative_all.gml,negative,for sale,1,0.000640204865557,0.0,0.0
808,negative_all.gml,negative,influenza,2,0.00128040973111,0.0,0.00128040973111
809,negative_all.gml,negative,remove heavy metals,1,0.000640204865557,0.0,0.0
810,negative_all.gml,negative,Supreme Court,1,0.000640204865557,0.0,0.0
811,negative_all.gml,negative,Norwegian health authorities,2,0.00128040973111,1.64049933519e-06,0.0547774938635
812,negative_all.gml,negative,trace amounts of thimerosal,6,0.00384122919334,0.000819976251038,0.0628961450498
813,negative_all.gml,negative,settlement,4,0.00256081946223,0.0,0.0
814,negative_all.gml,negative,children,65,0.0416133162612,0.0236467386541,0.0743129370555
815,negative_all.gml,negative,carpet,1,0.000640204865557,0.0,0.0
816,negative_all.gml,negative,Drug Companies and Doctor - A Story of Corruption,1,0.000640204865557,0.0,0.0
817,negative_all.gml,negative,medical fraud,1,0.000640204865557,0.0,0.0
818,negative_all.gml,negative,pre-emptive strike,1,0.000640204865557,0.0,0.000640204865557
819,negative_all.gml,negative,RA 27/3,4,0.00256081946223,0.0,0.0420273422328
820,negative_all.gml,negative,sex with multiple partners,1,0.000640204865557,0.0,0.0
821,negative_all.gml,negative,blockade,2,0.00128040973111,0.0,0.0587705946698
822,negative_all.gml,negative,destructive nature,1,0.000640204865557,0.0,0.0
823,negative_all.gml,negative,fall,2,0.00128040973111,2.87087383658e-06,0.000640204865557
824,negative_all.gml,negative,vaccine choice rights,1,0.000640204865557,0.0,0.000640204865557
825,negative_all.gml,negative,infectious diseases,3,0.00192061459667,1.23037450139e-06,0.0584616345523
826,negative_all.gml,negative,toxic protein,2,0.00128040973111,0.0,0.0
827,negative_all.gml,negative,shot of perspective,1,0.000640204865557,0.0,0.000640204865557
828,negative_all.gml,negative,Zostavax,1,0.000640204865557,0.0,0.0
829,negative_all.gml,negative,mothers,5,0.00320102432778,1.76353678533e-05,0.00991549295775
830,negative_all.gml,negative,autoimmune disorder,1,0.000640204865557,0.0,0.0538772927718
831,negative_all.gml,negative,increased number of vaccines,1,0.000640204865557,0.0,0.0
832,negative_all.gml,negative,exemptions,2,0.00128040973111,0.000132060196483,0.000640204865557
833,negative_all.gml,negative,dangers of mercury,1,0.000640204865557,0.0,0.0
834,negative_all.gml,negative,lymphatic cancer,1,0.000640204865557,0.0,0.0
835,negative_all.gml,negative,illogical,1,0.000640204865557,0.0,0.0
836,negative_all.gml,negative,consumers,1,0.000640204865557,0.0,0.0641575198202
837,negative_all.gml,negative,genetically weakened children,1,0.000640204865557,0.0,0.0
838,negative_all.gml,negative,nurse,1,0.000640204865557,0.0,0.0
839,negative_all.gml,negative,everyone in America,1,0.000640204865557,0.0,0.0430833753424
840,negative_all.gml,negative,public,7,0.0044814340589,0.0,0.0617627235807
841,negative_all.gml,negative,threaten parents,1,0.000640204865557,0.0,0.0
842,negative_all.gml,negative,correlation between thimerosal and neurological disorders,1,0.000640204865557,0.0,0.0
843,negative_all.gml,negative,former cheerleaders,2,0.00128040973111,6.97667911715e-05,0.0714201324124
844,negative_all.gml,negative,government contracts,2,0.00128040973111,0.0,0.0
845,negative_all.gml,negative,violation of basic human rights,2,0.00128040973111,0.0,0.0
846,negative_all.gml,negative,the cause,1,0.000640204865557,0.0,0.0
847,negative_all.gml,negative,toxicity,1,0.000640204865557,0.0,0.0
848,negative_all.gml,negative,Constitution,1,0.000640204865557,0.0,0.0
849,negative_all.gml,negative,potassium chloride,1,0.000640204865557,0.0,0.0
850,negative_all.gml,negative,tetanus vaccine,2,0.00128040973111,0.0,0.0
851,negative_all.gml,negative,one-size-fits-all mandatory vaccination policies,3,0.00192061459667,0.000511015542911,0.0516165505326
852,negative_all.gml,negative,product inserts,1,0.000640204865557,0.0,0.0
853,negative_all.gml,negative,The New England Journal of Medicine,1,0.000640204865557,0.0,0.0
854,negative_all.gml,negative,MMR II,1,0.000640204865557,0.0,0.0
855,negative_all.gml,negative,flu shot,8,0.00512163892446,0.00497719881692,0.0770644117007
856,negative_all.gml,negative,childhood vaccines with thimerosal,1,0.000640204865557,0.0,0.0
857,negative_all.gml,negative,loss of cognitive functions,1,0.000640204865557,0.0,0.0
858,negative_all.gml,negative,injury,6,0.00384122919334,0.0,0.0
859,negative_all.gml,negative,Centers for Disease Control and Prevention,2,0.00128040973111,0.0,0.0
860,negative_all.gml,negative,early immunization,1,0.000640204865557,0.0,0.0
861,negative_all.gml,negative,antibiotics,6,0.00384122919334,0.0264362002802,0.0873668498082
862,negative_all.gml,negative,FETCH.news,2,0.00128040973111,1.64049933519e-06,0.000640204865557
863,negative_all.gml,negative,blood or sexual contact,1,0.000640204865557,0.0,0.0
864,negative_all.gml,negative,behavioral disorders,1,0.000640204865557,0.0,0.0
865,negative_all.gml,negative,toxins,11,0.00704225352113,0.000679303433046,0.00329248216572
866,negative_all.gml,negative,vaccine makers,2,0.00128040973111,0.000272322889641,0.000853606487409
867,negative_all.gml,negative,electromagnetic fields,1,0.000640204865557,0.0,0.0595024124195
868,negative_all.gml,negative,science,11,0.00704225352113,0.00141267499001,0.0683457558516
869,negative_all.gml,negative,new vaccines,2,0.00128040973111,0.0,0.0
870,negative_all.gml,negative,vaccine insert sheets,3,0.00192061459667,0.0,0.0594596971198
871,negative_all.gml,negative,autism patients,1,0.000640204865557,0.0,0.0
872,negative_all.gml,negative,13 doses of four vaccines,1,0.000640204865557,0.0,0.0
873,negative_all.gml,negative,history,2,0.00128040973111,0.0,0.00128040973111
874,negative_all.gml,negative,children with mild ASDs,1,0.000640204865557,0.0,0.0
875,negative_all.gml,negative,mandatory vaccinations,1,0.000640204865557,0.0,0.0
876,negative_all.gml,negative,breast milk,3,0.00192061459667,0.0,0.0
877,negative_all.gml,negative,philosophical exemption,1,0.000640204865557,0.0,0.0
878,negative_all.gml,negative,information,3,0.00192061459667,0.0,0.0
879,negative_all.gml,negative,genetic counseling,1,0.000640204865557,0.0,0.000640204865557
880,negative_all.gml,negative,controversial findings,1,0.000640204865557,0.0,0.000640204865557
881,negative_all.gml,negative,brain inflammation,2,0.00128040973111,0.0,0.0
882,negative_all.gml,negative,chicken kidney cells,2,0.00128040973111,1.22308498657e-06,0.0488337971621
883,negative_all.gml,negative,chicken pox,1,0.000640204865557,0.0,0.0
884,negative_all.gml,negative,advice,1,0.000640204865557,0.0,0.0601541595369
885,negative_all.gml,negative,Director of Nursing at Baker College,1,0.000640204865557,0.0,0.0
886,negative_all.gml,negative,pandemic H1N1 swine flu vaccine,3,0.00192061459667,0.000255917896289,0.0629973236621
887,negative_all.gml,negative,Baby Boomers,5,0.00320102432778,0.0,0.0638979044434
888,negative_all.gml,negative,childhood infection,1,0.000640204865557,0.0,0.0
889,negative_all.gml,negative,MCR-5,5,0.00320102432778,0.000513476291914,0.0463221790796
890,negative_all.gml,negative,lifelong condition,2,0.00128040973111,6.15187250695e-07,0.000640204865557
891,negative_all.gml,negative,childhood vaccines,4,0.00256081946223,0.0037794780642,0.0401629672784
892,negative_all.gml,negative,infant,1,0.000640204865557,0.0,0.0385542396065
893,negative_all.gml,negative,change in attitude,2,0.00128040973111,1.06632456787e-05,0.00184529637719
894,negative_all.gml,negative,False Claims Act,2,0.00128040973111,0.0,0.0628273259833
895,negative_all.gml,negative,coercion methods,4,0.00256081946223,0.000384286969268,0.0648660967294
896,negative_all.gml,negative,severe narcolepsy,2,0.00128040973111,0.0,0.0485506202157
897,negative_all.gml,negative,human blood,4,0.00256081946223,0.000133290570984,0.000640204865557
898,negative_all.gml,negative,scientific fraud,15,0.00960307298335,0.00285297712511,0.0743352398578
899,negative_all.gml,negative,President Johnson,1,0.000640204865557,0.0,0.000640204865557
900,negative_all.gml,negative,medical police state,2,0.00128040973111,0.0,0.0
901,negative_all.gml,negative,genetic test,1,0.000640204865557,0.0,0.000640204865557
902,negative_all.gml,negative,Crystal Downing,2,0.00128040973111,0.0,0.0666169487502
903,negative_all.gml,negative,the herd,1,0.000640204865557,0.0,0.0
904,negative_all.gml,negative,disclosed,1,0.000640204865557,0.0,0.0
905,negative_all.gml,negative,autism spectrum disorder,4,0.00256081946223,0.0,0.0
906,negative_all.gml,negative,methylfolate,1,0.000640204865557,0.0,0.0
907,negative_all.gml,negative,neurotoxic chemical,1,0.000640204865557,0.0,0.0
908,negative_all.gml,negative,mitochondrial damage,1,0.000640204865557,0.0,0.0
909,negative_all.gml,negative,pig bones,1,0.000640204865557,0.0,0.0
910,negative_all.gml,negative,shut your mouth and comply,3,0.00192061459667,0.0,0.0
911,negative_all.gml,negative,Hollywood celebrities,2,0.00128040973111,0.0,0.00128040973111
912,negative_all.gml,negative,outbreak,1,0.000640204865557,0.0,0.0
913,negative_all.gml,negative,measles complications,1,0.000640204865557,0.0,0.0
914,negative_all.gml,negative,medical holocaust,2,0.00128040973111,2.24543346504e-05,0.000640204865557
915,negative_all.gml,negative,vaccine preservatives,1,0.000640204865557,0.0,0.0
916,negative_all.gml,negative,Disneyland measles outbreak,3,0.00192061459667,0.000512656042246,0.0586354104591
917,negative_all.gml,negative,infant death after vaccination,1,0.000640204865557,0.0,0.000640204865557
918,negative_all.gml,negative,vaccines and flu shots,2,0.00128040973111,0.0,0.0
919,negative_all.gml,negative,state public health laws,1,0.000640204865557,0.0,0.0
920,negative_all.gml,negative,reactions,2,0.00128040973111,4.10124833797e-07,0.000640204865557
921,negative_all.gml,negative,harm,3,0.00192061459667,0.0,0.0
922,negative_all.gml,negative,everyone,1,0.000640204865557,0.0,0.000853606487409
923,negative_all.gml,negative,idea,1,0.000640204865557,0.0,0.0873092319971
924,negative_all.gml,negative,harmful toxins,2,0.00128040973111,2.74091959857e-05,0.0681576827755
925,negative_all.gml,negative,up-to-date vaccinations,1,0.000640204865557,0.0,0.0
926,negative_all.gml,negative,other vaccines,1,0.000640204865557,0.0,0.0
927,negative_all.gml,negative,measles deaths,5,0.00320102432778,0.0,0.0
928,negative_all.gml,negative,vaccines caused their children's autism,1,0.000640204865557,0.0,0.0
929,negative_all.gml,negative,meeting of scientists,1,0.000640204865557,0.0,0.0426923119937
930,negative_all.gml,negative,vitamin supplements,1,0.000640204865557,0.0,0.0
931,negative_all.gml,negative,research,2,0.00128040973111,0.0,0.0
932,negative_all.gml,negative,health,2,0.00128040973111,0.0,0.0
933,negative_all.gml,negative,issue,1,0.000640204865557,0.0,0.0
934,negative_all.gml,negative,GlaxoSmithKine's Energix B,5,0.00320102432778,0.0,0.0615356688484
935,negative_all.gml,negative,growing list of vaccines,1,0.000640204865557,0.0,0.0
936,negative_all.gml,negative,mercury,33,0.0211267605634,0.0100178538425,0.0749425171577
937,negative_all.gml,negative,risen,1,0.000640204865557,0.0,0.0
938,negative_all.gml,negative,United States,16,0.0102432778489,0.0,0.070163793134
939,negative_all.gml,negative,bribery of doctors,1,0.000640204865557,0.0,0.0
940,negative_all.gml,negative,reduction of thimerosal,2,0.00128040973111,0.000132060196483,0.000640204865557
941,negative_all.gml,negative,genetically susceptible adults,3,0.00192061459667,0.0,0.083299387953
942,negative_all.gml,negative,VAERS hepatitis B reports,2,0.00128040973111,0.0,0.0521731133067
943,negative_all.gml,negative,male neonates,1,0.000640204865557,0.0,0.001152368758
944,negative_all.gml,negative,MMR shot,1,0.000640204865557,0.0,0.0595024124195
945,negative_all.gml,negative,prejudice,6,0.00384122919334,1.23037450139e-06,0.00320102432778
946,negative_all.gml,negative,threat,1,0.000640204865557,0.0,0.0587705946698
947,negative_all.gml,negative,GoodGopher.com,2,0.00128040973111,3.28099867038e-06,0.000853606487409
948,negative_all.gml,negative,folic acid,5,0.00320102432778,1.23037450139e-06,0.00192061459667
949,negative_all.gml,negative,vaccine adverse reactions,2,0.00128040973111,0.00429186431245,0.0742238595164
950,negative_all.gml,negative,pushing vaccines on sick children,2,0.00128040973111,2.05062416898e-06,0.000640204865557
951,negative_all.gml,negative,11 people,1,0.000640204865557,0.0,0.0
952,negative_all.gml,negative,unexposed,2,0.00128040973111,0.0,0.0
953,negative_all.gml,negative,lavish gifts,1,0.000640204865557,0.0,0.0
954,negative_all.gml,negative,headache,2,0.00128040973111,4.92149800556e-06,0.000853606487409
955,negative_all.gml,negative,omitting deaths,1,0.000640204865557,0.0,0.0
956,negative_all.gml,negative,doctors,30,0.0192061459667,0.0304302541927,0.0868460796655
957,negative_all.gml,negative,2009 swine flu pandemic,1,0.000640204865557,0.0,0.000640204865557
958,negative_all.gml,negative,anaphylactic shock,1,0.000640204865557,0.0,0.0641575198202
959,negative_all.gml,negative,adverse reactions,2,0.00128040973111,0.0,0.0
960,negative_all.gml,negative,outrageous,1,0.000640204865557,0.0,0.0
961,negative_all.gml,negative,vitamin D deficiency,1,0.000640204865557,0.0,0.000640204865557
962,negative_all.gml,negative,risks,2,0.00128040973111,0.0,0.0
963,negative_all.gml,negative,vaccine manufacturer representatives,1,0.000640204865557,0.0,0.0641575198202
964,negative_all.gml,negative,newborns,2,0.00128040973111,0.0,0.058958585862
965,negative_all.gml,negative,drug industry,1,0.000640204865557,0.0,0.0641575198202
966,negative_all.gml,negative,practice of family center care,1,0.000640204865557,0.0,0.0
967,negative_all.gml,negative,lab results,3,0.00192061459667,0.0,0.00128040973111
968,negative_all.gml,negative,Octoxinol-9,3,0.00192061459667,6.68430583941e-05,0.0488626986005
969,negative_all.gml,negative,public-health officials,1,0.000640204865557,0.0,0.0586216656372
970,negative_all.gml,negative,mercury intoxication,1,0.000640204865557,0.0,0.0
971,negative_all.gml,negative,vulnerable,1,0.000640204865557,0.0,0.0
972,negative_all.gml,negative,Alysia Osoff,6,0.00384122919334,0.000268221641303,0.0700142838856
973,negative_all.gml,negative,lie,2,0.00128040973111,0.0,0.0
974,negative_all.gml,negative,Pro-Quad,1,0.000640204865557,0.0,0.0
975,negative_all.gml,negative,natural immunity,1,0.000640204865557,0.0,0.0
976,negative_all.gml,negative,the vaccinated herd,1,0.000640204865557,0.0,0.000640204865557
977,negative_all.gml,negative,modern medicine,2,0.00128040973111,0.000136981694488,0.000640204865557
978,negative_all.gml,negative,flu vaccine,2,0.00128040973111,0.0,0.0629973236621
979,negative_all.gml,negative,mutations in MTHFR C677T enzyme,2,0.00128040973111,8.61262150974e-06,0.00224071702945
980,negative_all.gml,negative,Tween 80,2,0.00128040973111,1.22308498657e-06,0.0488337971621
981,negative_all.gml,negative,vaccine injury settlement,1,0.000640204865557,0.0,0.0
982,negative_all.gml,negative,severe vaccine reactions,1,0.000640204865557,0.0,0.0
983,negative_all.gml,negative,genetic susceptibility,1,0.000640204865557,0.0,0.0
984,negative_all.gml,negative,Dr. Suzanne Humphries,1,0.000640204865557,0.0,0.0682643061164
985,negative_all.gml,negative,other side,1,0.000640204865557,0.0,0.0
986,negative_all.gml,negative,lying,1,0.000640204865557,0.0,0.0
987,negative_all.gml,negative,antiviral qualities,1,0.000640204865557,0.0,0.0
988,negative_all.gml,negative,not safe,1,0.000640204865557,0.0,0.0
989,negative_all.gml,negative,stable diseases,1,0.000640204865557,0.0,0.0
990,negative_all.gml,negative,headlines,1,0.000640204865557,0.0,0.0628273259833
991,negative_all.gml,negative,Penn and Teller,1,0.000640204865557,0.0,0.000853606487409
992,negative_all.gml,negative,personalized vaccine decisions,3,0.00192061459667,0.0,0.00192061459667
993,negative_all.gml,negative,autism risk,2,0.00128040973111,0.0,0.0641575198202
994,negative_all.gml,negative,autism rise,4,0.00256081946223,1.23037450139e-06,0.00192061459667
995,negative_all.gml,negative,Children's Hospital,2,0.00128040973111,0.000271912764807,0.0629280439508
996,negative_all.gml,negative,CDC study,2,0.00128040973111,8.20249667594e-07,0.000640204865557
997,negative_all.gml,negative,CDC scientists,1,0.000640204865557,0.0,0.0
998,negative_all.gml,negative,vaccines contain additives,1,0.000640204865557,0.0,0.0
999,negative_all.gml,negative,Apartheid,1,0.000640204865557,0.0,0.0
1000,negative_all.gml,negative,whistle,1,0.000640204865557,0.0,0.0
1001,negative_all.gml,negative,courage,1,0.000640204865557,0.0,0.0
1002,negative_all.gml,negative,America,2,0.00128040973111,1.23037450139e-06,0.001152368758
1003,negative_all.gml,negative,widespread scientific bullying,1,0.000640204865557,0.0,0.0
1004,negative_all.gml,negative,tumors,1,0.000640204865557,0.0,0.0
