name,sentiment,node,degree,degree centrality,betweenness centrality,closeness centrality
negative_all.gml,negative,extraordinary powers,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,new viruses,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,vaccine abuse,1,0.000640204865557,0.0,0.0384885492974
negative_all.gml,negative,vaccine injury compensation program,1,0.000640204865557,0.0,0.062260604927
negative_all.gml,negative,Vaccine Injured Petitioners Bar Association,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,vaccination,9,0.00576184379001,0.000795334583941,0.00230473751601
negative_all.gml,negative,support,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,payment,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,lives of children,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,DNA,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,waves of vaccination,4,0.00256081946223,8.20249667594e-07,0.000640204865557
negative_all.gml,negative,cod-liver oil,3,0.00192061459667,0.000355373168485,0.0061376162111
negative_all.gml,negative,delusional junk science,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,failure,2,0.00128040973111,4.10124833797e-07,0.000640204865557
negative_all.gml,negative,deceitful social engineering,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,one specific age range,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,voluntary vaccination decisions,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,Pediatrics paper,3,0.00192061459667,0.0,0.0
negative_all.gml,negative,delusions of their parents,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,endangering the public,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,cancers,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,IV drug abuse,1,0.000640204865557,0.0,0.0630505136422
negative_all.gml,negative,vaccine toxins,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,number of measles cases,2,0.00128040973111,0.000132060196483,0.000640204865557
negative_all.gml,negative,promises,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,higher education,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,cow skin,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,evidence,9,0.00576184379001,0.00162739121469,0.0742683715761
negative_all.gml,negative,health insurance,3,0.00192061459667,0.0,0.0
negative_all.gml,negative,vaccine mandates,3,0.00192061459667,0.0,0.0
negative_all.gml,negative,unconcscionable,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,New York Times,3,0.00192061459667,0.000109255287953,0.087558977777
negative_all.gml,negative,lawsuit claims,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,forced vaccination,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,Kennedy,5,0.00320102432778,0.0,0.00329248216572
negative_all.gml,negative,gene variation,1,0.000640204865557,0.0,0.082442625834
negative_all.gml,negative,civil litigation,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,injecting mercury,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,informed consent protocols,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,lying about vaccine safety,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,World War II,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,culprit,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,Jenny McCarthy,3,0.00192061459667,0.0,0.00228644594842
negative_all.gml,negative,college campuses,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,over-vaccination,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,thimerosal manufactuers,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,profits,7,0.0044814340589,0.00387807201506,0.0663145968423
negative_all.gml,negative,safe level,2,0.00128040973111,0.0,0.0424190818986
negative_all.gml,negative,biological weapons,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,Vaccine Injury Compensation Program,5,0.00320102432778,0.00235042542249,0.00576184379001
negative_all.gml,negative,battle,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,get child vaccinated,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,supposedly independent vaccine advisory panels,1,0.000640204865557,0.0,0.0715056328817
negative_all.gml,negative,runny nose,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,flu shot ingredients,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,outright lies,3,0.00192061459667,0.0,0.0
negative_all.gml,negative,public health officials,4,0.00256081946223,0.000134931070319,0.00200064020487
negative_all.gml,negative,trust of patients,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,5 to 7 vaccines,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,cover-ups,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,Sharyl Attkisson,2,0.00128040973111,0.0,0.00167279335839
negative_all.gml,negative,parent-reported cases,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,thimerosal phase out,3,0.00192061459667,0.000255917896289,0.0684648200305
negative_all.gml,negative,convulsions,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,petitioner-friendly,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,unavoidably unsafe,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,Saddam's imaginary WMDs,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,member of the lunatic fringe,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,global measles death count for children,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,neurotoxin,3,0.00192061459667,0.000132060196483,0.000640204865557
negative_all.gml,negative,autism trigger,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,nutrition-lacking food,2,0.00128040973111,0.000132060196483,0.000640204865557
negative_all.gml,negative,vaccine-injured child,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,medical associations,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,genetic correlation,2,0.00128040973111,0.000146318869871,0.0822873817961
negative_all.gml,negative,limb paralysis,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,vaccines are effective,4,0.00256081946223,0.000107986223825,0.00170721297482
negative_all.gml,negative,lawyer of Pandemrix victims,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,public outcry,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,flu shot vaccines,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,time-consuming,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,brain dysfunction,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,water,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,criminal mafia,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,misguided notion,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,connective tissue disorders,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,mandating vaccines,2,0.00128040973111,0.0,0.00128040973111
negative_all.gml,negative,measles mortality rate,3,0.00192061459667,0.000135409549292,0.00128040973111
negative_all.gml,negative,sanitation improvements,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,ethicality,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,UK government,4,0.00256081946223,0.000343958027278,0.0478156407734
negative_all.gml,negative,ineffective,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,studies,2,0.00128040973111,0.0,0.0627278333496
negative_all.gml,negative,viral replication,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,"Robert F. Kennedy, Jr.",1,0.000640204865557,0.0,0.00163892445583
negative_all.gml,negative,brain damage,5,0.00320102432778,0.000745837073444,0.0514082646754
negative_all.gml,negative,neurodevelopmental disorders,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,bribery,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,market,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,covering up side effects,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,Australia,1,0.000640204865557,0.0,0.054578792145
negative_all.gml,negative,immune system dysfunction,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,ethical track record,4,0.00256081946223,0.0,0.00256081946223
negative_all.gml,negative,social campaigns,2,0.00128040973111,0.0,0.00737759892689
negative_all.gml,negative,criminal side,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,aspirin,4,0.00256081946223,3.69112350417e-06,0.000640204865557
negative_all.gml,negative,federal government representatives,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,"measles, mumps, rubella vaccine and autism",1,0.000640204865557,0.0,0.0
negative_all.gml,negative,sourced blood,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,ignorant,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,health outcomes,2,0.00128040973111,0.000132060196483,0.000640204865557
negative_all.gml,negative,Senate hearing,2,0.00128040973111,1.23037450139e-06,0.000640204865557
negative_all.gml,negative,high risk of autism,2,0.00128040973111,1.36708277932e-07,0.000640204865557
negative_all.gml,negative,top secret biological programs,2,0.00128040973111,2.05062416898e-07,0.000640204865557
negative_all.gml,negative,whooping cough outbreaks,1,0.000640204865557,0.0,0.0514988754951
negative_all.gml,negative,antibiotic neomycin,1,0.000640204865557,0.0,0.000853606487409
negative_all.gml,negative,MMR,2,0.00128040973111,0.000766523314366,0.0518751720801
negative_all.gml,negative,brain cancer,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,measles outbreak,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,lobbying,2,0.00128040973111,0.000107042581621,0.000640204865557
negative_all.gml,negative,spermicidal applications,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,loss of coordination,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,vaccine injury reporting system,3,0.00192061459667,0.0,0.0
negative_all.gml,negative,Guillain Barre Sydrome,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,lying about vaccine efficacy,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,California Governor Jerry Brown,1,0.000640204865557,0.0,0.000853606487409
negative_all.gml,negative,public health,6,0.00384122919334,0.000134110820652,0.000640204865557
negative_all.gml,negative,48 doses of 14 vaccines,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,good news,1,0.000640204865557,0.0,0.00256081946223
negative_all.gml,negative,fascist,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,gelatin,2,0.00128040973111,0.000396180589448,0.001152368758
negative_all.gml,negative,paid shills for pharmaceutical industry,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,comprehensive studies,2,0.00128040973111,0.0,0.000640204865557
negative_all.gml,negative,smallpox vaccination,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,national health policy,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,false grounds,2,0.00128040973111,0.0,0.00224071702945
negative_all.gml,negative,mental function,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,autism rate,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,mutated genes,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,years,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,RH-,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,fetal bovine serum,2,0.00128040973111,0.000132060196483,0.000640204865557
negative_all.gml,negative,genetic predisposition,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,lower glutahione levels,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,terrorists,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,swine flu pandemic,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,pediatric market,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,conventional health experts,1,0.000640204865557,0.0,0.0476475693698
negative_all.gml,negative,CDC published warnings,1,0.000640204865557,0.0,0.0543367754786
negative_all.gml,negative,vaccine choices,6,0.00384122919334,0.000176825322092,0.0615205791797
negative_all.gml,negative,World War I,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,high price,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,legal right,2,0.00128040973111,4.10124833797e-07,0.000640204865557
negative_all.gml,negative,chickenpox vaccine,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,extreme challenges,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,vaccines and autism,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,1 in 83,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,deliberate release of toxins,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,aborted fetus,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,measle decline,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,measles historic cycle,2,0.00128040973111,0.0,0.00128040973111
negative_all.gml,negative,fiction and reality,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,scare the crap out of you,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,measles antibodies,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,vaccines are not safe,3,0.00192061459667,0.0,0.0
negative_all.gml,negative,pharmacies,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,clincial trial data,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,control group,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,Secretary of U.S. Department of Health and Human Services,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,ADHD,1,0.000640204865557,0.0,0.0628114444549
negative_all.gml,negative,injecting children,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,flu vaccines,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,a-okay,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,criminal cover-up,2,0.00128040973111,0.0,0.0745678760787
negative_all.gml,negative,girl,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,medications,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,African women,3,0.00192061459667,4.10124833797e-07,0.000640204865557
negative_all.gml,negative,California's lawmakers,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,investigation,1,0.000640204865557,0.0,0.0628273259833
negative_all.gml,negative,my son's autism,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,IV drug abusers,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,personal exemption,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,Pro-Quad Hepatitis A,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,phthalates,2,0.00128040973111,0.0,0.0595024124195
negative_all.gml,negative,thimerosal-free pediatric formulations,1,0.000640204865557,0.0,0.0591201699414
negative_all.gml,negative,statistics,4,0.00256081946223,0.000137391819322,0.000640204865557
negative_all.gml,negative,complicated,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,Gardasil,16,0.0102432778489,7.09515962469e-05,0.0108923744487
negative_all.gml,negative,cough,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,violation of law,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,nursing school at Baker College,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,SV40,19,0.0121638924456,0.0031194539445,0.0695939924715
negative_all.gml,negative,flu-related hospitalizations,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,scare tactic,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,vaccine reaction symptoms,1,0.000640204865557,0.0,0.00146332540699
negative_all.gml,negative,diabetes deaths,2,0.00128040973111,0.000132060196483,0.000640204865557
negative_all.gml,negative,anti-vaccination,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,covering up deaths,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,Marcia Angell,4,0.00256081946223,8.20249667594e-07,0.00192061459667
negative_all.gml,negative,vaccine doctrine,2,0.00128040973111,0.0,0.00128040973111
negative_all.gml,negative,U.S. government,2,0.00128040973111,0.0,0.0636174066671
negative_all.gml,negative,surveys,1,0.000640204865557,0.0,0.000853606487409
negative_all.gml,negative,special education services,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,statistical links,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,single dose vaccines,3,0.00192061459667,0.0,0.0
negative_all.gml,negative,lobbyists,5,0.00320102432778,2.05062416898e-06,0.0613693314376
negative_all.gml,negative,child abuse,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,CDC scientific fraud,2,0.00128040973111,1.23037450139e-06,0.000640204865557
negative_all.gml,negative,giving children fewer vaccines on the same day,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,labor and delivery floor,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,questionable ingredient,9,0.00576184379001,0.00166486758573,0.0556345505854
negative_all.gml,negative,revisionist stance,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,pathogens,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,annual flu shot,4,0.00256081946223,0.000766523314366,0.0628114444549
negative_all.gml,negative,population,3,0.00192061459667,0.0,0.0
negative_all.gml,negative,childhood vaccine contents,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,essential oils,3,0.00192061459667,8.20249667594e-06,0.00582004423234
negative_all.gml,negative,medical care,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,good bacteria,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,argument,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,big Ag,3,0.00192061459667,0.0,0.0
negative_all.gml,negative,violation of Hippocratic Oath,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,seasonal flu vaccines,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,young doctors,7,0.0044814340589,2.87087383658e-06,0.00392125480154
negative_all.gml,negative,GMO,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,non-profit charity,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,preservative,4,0.00256081946223,0.0,0.0
negative_all.gml,negative,children with severe ASDs,2,0.00128040973111,0.0,0.00128040973111
negative_all.gml,negative,healthy genes,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,autoimmune disorders,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,vaccine ingredients,3,0.00192061459667,5.94681009006e-06,0.0459726316862
negative_all.gml,negative,independent media websites,3,0.00192061459667,6.15187250695e-06,0.00177834684877
negative_all.gml,negative,Gardasil injuries,2,0.00128040973111,0.0,0.0023571179141
negative_all.gml,negative,other neurological disorders,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,pain,2,0.00128040973111,0.000130419697147,0.0437451464511
negative_all.gml,negative,investigations,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,doses of vaccines,2,0.00128040973111,4.10124833797e-07,0.000640204865557
negative_all.gml,negative,incidence,2,0.00128040973111,0.000846497656957,0.0629121207026
negative_all.gml,negative,U.S. citizens,2,0.00128040973111,0.0,0.0706316299783
negative_all.gml,negative,scientifically irresponsible assertion,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,fearless parents,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,critical thinking skills,1,0.000640204865557,0.0,0.001152368758
negative_all.gml,negative,DNA virus,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,adult brain cells,2,0.00128040973111,0.0,0.0642238496417
negative_all.gml,negative,short lived,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,heightened risk of narcolepsy,2,0.00128040973111,0.000795983948261,0.0514082646754
negative_all.gml,negative,Kennedy's death,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,cancer-causing,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,vaccine delusions,2,0.00128040973111,0.000132060196483,0.000640204865557
negative_all.gml,negative,contrived swine flu panic campaign,3,0.00192061459667,0.000132060196483,0.000640204865557
negative_all.gml,negative,synthetic growth hormones,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,Rho-GAM shots,2,0.00128040973111,0.0,0.0477971862613
negative_all.gml,negative,childhood vaccination schedules,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,"aggressive, corporate-constructed effort",1,0.000640204865557,0.0,0.0
negative_all.gml,negative,troubling data,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,shocking revelations,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,financial collusion,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,good plumbing,1,0.000640204865557,0.0,0.0682643061164
negative_all.gml,negative,industry-funded findings,2,0.00128040973111,4.39995592525e-05,0.0641575198202
negative_all.gml,negative,Dissolving Illusions,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,profit-making,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,medical trade associations,4,0.00256081946223,1.02531208449e-06,0.0609323379754
negative_all.gml,negative,flu-related doctor visits,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,employers,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,thousands of children,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,denials,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,unethical,4,0.00256081946223,0.0,0.0
negative_all.gml,negative,vaccine reaction,5,0.00320102432778,0.0,0.0
negative_all.gml,negative,glutathione,2,0.00128040973111,0.0,0.00170721297482
negative_all.gml,negative,aluminum,12,0.00768245838668,0.000700298040362,0.0700664835095
negative_all.gml,negative,right to decide what you put into your own body,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,higher doses,2,0.00128040973111,0.000511015542911,0.0570174562331
negative_all.gml,negative,homeopathy,1,0.000640204865557,0.0,0.00537474317363
negative_all.gml,negative,government propaganda,4,0.00256081946223,0.0002657608923,0.000853606487409
negative_all.gml,negative,Kennedy's first executive order,1,0.000640204865557,0.0,0.0547296950033
negative_all.gml,negative,ethylmercury,3,0.00192061459667,0.0,0.068339404363
negative_all.gml,negative,great records,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,Ryan Mojabi,4,0.00256081946223,0.0,0.0550608397706
negative_all.gml,negative,vaccines,94,0.0601792573624,0.0467803972517,0.0820964597965
negative_all.gml,negative,complications,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,public hygiene improvements,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,therapies,2,0.00128040973111,2.05062416898e-07,0.000640204865557
negative_all.gml,negative,parent,2,0.00128040973111,0.0,0.00128040973111
negative_all.gml,negative,69 doses of 16 vaccines,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,U.S.,7,0.0044814340589,0.0,0.0700008727677
negative_all.gml,negative,push vaccines on sick children,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,coma,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,article,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,neonatal infection,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,normal behavior,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,risk of cancer,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,safety of vaccines,1,0.000640204865557,0.0,0.0595024124195
negative_all.gml,negative,job,3,0.00192061459667,0.0,0.0
negative_all.gml,negative,underdeveloped country,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,measles rate,6,0.00384122919334,0.0,0.00256081946223
negative_all.gml,negative,naturopathic physician,2,0.00128040973111,0.0,0.0014404609475
negative_all.gml,negative,cancer,4,0.00256081946223,0.0,0.0
negative_all.gml,negative,reduced oxidative-reduction activity,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,serious reactions,5,0.00320102432778,1.23037450139e-06,0.0520499837956
negative_all.gml,negative,adverse reactions to drugs,1,0.000640204865557,0.0,0.0715056328817
negative_all.gml,negative,drug companies,14,0.0089628681178,0.00363524157597,0.0716681189833
negative_all.gml,negative,American Academy of Pediatrics,2,0.00128040973111,1.04991957452e-05,0.0475951228298
negative_all.gml,negative,quackery,2,0.00128040973111,0.0,0.084587855355
negative_all.gml,negative,reproductive toxin,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,inflammation of immune system,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,measles,19,0.0121638924456,0.00208346149734,0.00864276568502
negative_all.gml,negative,Robert F. Kennedy Jr.,2,0.00128040973111,0.0,0.00128040973111
negative_all.gml,negative,Rep. Bill Posey,8,0.00512163892446,0.000515526916083,0.0772229552481
negative_all.gml,negative,black lives matter,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,shut up,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,public conversation,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,"an infant can safely receive up to 10,000 vaccines at once and 100,000 in a lifetime",2,0.00128040973111,4.10124833797e-07,0.000640204865557
negative_all.gml,negative,grocery stores,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,greater social size,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,post-marking surveillance,3,0.00192061459667,3.69112350417e-05,0.00546308151942
negative_all.gml,negative,media infiltration,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,believing the earth is flat,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,mandating,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,thousands of people,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,death from heart disease,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,vaccine industry,41,0.0262483994878,0.00914282326279,0.106622909688
negative_all.gml,negative,Thimerosal-free,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,protein,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,right to make informed health and vaccine choices,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,doctor,9,0.00576184379001,0.0,0.049599318981
negative_all.gml,negative,media,5,0.00320102432778,0.000260278712812,0.00128040973111
negative_all.gml,negative,basic human right,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,personal financial stake,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,same,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,food,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,internet's truth-based alternative,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,vaccine consent forms,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,IRS,2,0.00128040973111,4.10124833797e-07,0.000640204865557
negative_all.gml,negative,Josh Hadfield,2,0.00128040973111,0.0,0.0014404609475
negative_all.gml,negative,persons,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,seizures,3,0.00192061459667,0.0,0.0
negative_all.gml,negative,antibodies,4,0.00256081946223,0.0,0.0
negative_all.gml,negative,crime against children,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,vaccine manufactuers,1,0.000640204865557,0.0,0.0544797356421
negative_all.gml,negative,United Kingdom,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,fabrication of vaccine successes,1,0.000640204865557,0.0,0.000640204865557
negative_all.gml,negative,Polysorbate 80,2,0.00128040973111,1.22308498657e-06,0.0488337971621
negative_all.gml,negative,researchers,2,0.00128040973111,0.0,0.0418940279877
negative_all.gml,negative,polio vaccines,5,0.00320102432778,0.000205076087726,0.05959697286
negative_all.gml,negative,health of children,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,formula,5,0.00320102432778,5.74174767316e-06,0.00128040973111
negative_all.gml,negative,media journalist,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,International Business Times,4,0.00256081946223,0.0,0.0643361171485
negative_all.gml,negative,independent reviews,3,0.00192061459667,0.0,0.00192061459667
negative_all.gml,negative,single visit,3,0.00192061459667,0.0,0.0
negative_all.gml,negative,death,4,0.00256081946223,0.000264120392965,0.00128040973111
negative_all.gml,negative,asthma,3,0.00192061459667,0.000170570918376,0.0628114444549
negative_all.gml,negative,toxic substances,2,0.00128040973111,0.0,0.0
negative_all.gml,negative,toxic heavy metal,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,"Evidence of Harm: Mercury in Vaccines and the Autism Epidemic, A Medical Controversy",1,0.000640204865557,0.0,0.0
negative_all.gml,negative,shingles,7,0.0044814340589,0.000649637736734,0.0543288043883
negative_all.gml,negative,pediatrics instructor,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,corporate-funded make-believe science tabloids,1,0.000640204865557,0.0,0.0
negative_all.gml,negative,monosodium L-glutamate,1,0.000640204865557,0.0,0.0
